file,line,raw,normalized,context
a168_机制取证清单_v1.md,300,"6,100,001",6100001,"> 一、CSV 行 6,100,001 ～ 6,143,388 与库端逐列一致（最大相对误差 5.061e-15）。"
a168_机制取证清单_v1.md,300,"6,143,388",6143388,"> 一、CSV 行 6,100,001 ～ 6,143,388 与库端逐列一致（最大相对误差 5.061e-15）。"
a168_机制取证清单_v1.md,300,5.061,5.061,"行 6,100,001 ～ 6,143,388 与库端逐列一致（最大相对误差 5.061e-15）。"
a168_机制取证清单_v1.md,300,15,15,"0,001 ～ 6,143,388 与库端逐列一致（最大相对误差 5.061e-15）。"
a168_机制取证清单_v1.md,301,"6,143,388",6143388,"> 二、CSV 终止于第 6,143,388 行，而库端于同一查询下可续供至 6,200,000 行。"
a168_机制取证清单_v1.md,301,"6,200,000",6200000,"> 二、CSV 终止于第 6,143,388 行，而库端于同一查询下可续供至 6,200,000 行。"
a168_汇报简介_三件套与三大诉求.qmd,5,2026,2026,"date: ""2026-08-12"""
a168_汇报简介_三件套与三大诉求.qmd,5,08,8,"date: ""2026-08-12"""
a168_汇报简介_三件套与三大诉求.qmd,5,12,12,"date: ""2026-08-12"""
a168_汇报简介_三件套与三大诉求.qmd,11,3,3,toc-depth: 3
a168_汇报简介_三件套与三大诉求.qmd,47,2026,2026,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,47,03,3,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,47,21,21,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,47,2026,2026,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,47,08,8,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,47,06,6,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,47,139,139,| 窗口 | 2026-03-21 ~ 2026-08-06 收盘，**139 个完整营业日** |
a168_汇报简介_三件套与三大诉求.qmd,48,101,101,| 产品 | `bet02 = '101'` 百家乐，含其下 23 种投注产品 |
a168_汇报简介_三件套与三大诉求.qmd,48,23,23,| 产品 | `bet02 = '101'` 百家乐，含其下 23 种投注产品 |
a168_汇报简介_三件套与三大诉求.qmd,49,"721,190",721190,"| 铁律分母 | 窗口内百家乐有效下注会员 **721,190 人** |"
a168_汇报简介_三件套与三大诉求.qmd,51,30,30,| 平台规模 | 开台约 30 张桌；注单约 1.2565 亿笔；平台毛收（按 1.6% 估）约 1.581 亿
a168_汇报简介_三件套与三大诉求.qmd,51,1.2565,1.2565,| 平台规模 | 开台约 30 张桌；注单约 1.2565 亿笔；平台毛收（按 1.6% 估）约 1.581 亿 |
a168_汇报简介_三件套与三大诉求.qmd,51,1.6%,0.016,| 平台规模 | 开台约 30 张桌；注单约 1.2565 亿笔；平台毛收（按 1.6% 估）约 1.581 亿 |
a168_汇报简介_三件套与三大诉求.qmd,51,1.581,1.581,开台约 30 张桌；注单约 1.2565 亿笔；平台毛收（按 1.6% 估）约 1.581 亿 |
a168_汇报简介_三件套与三大诉求.qmd,63,"7,307",7307,"| **`a168_取数与核验_SQL总包.sql`**<br>7,307 行 · 64 份交付件 | **定义层**。把「什么算一笔有效注单、什么算一局、"
a168_汇报简介_三件套与三大诉求.qmd,63,64,64,"**`a168_取数与核验_SQL总包.sql`**<br>7,307 行 · 64 份交付件 | **定义层**。把「什么算一笔有效注单、什么算一局、什么算盈利」写"
a168_汇报简介_三件套与三大诉求.qmd,63,36.49%,0.3649,`、超十万行按会员号分批（**keyset 分页禁 `OFFSET`**，曾致 36.49% 重复行）。方言约束：StarRocks 禁 `LATERAL VIEW EXP
a168_汇报简介_三件套与三大诉求.qmd,63,24,24,ISTS + 多列 IN`、varchar 存数须显式 `CAST` | 覆盖 24 张表、七个连接键。正名：`validbet`＝洗码量／有效投注；`bet14`
a168_汇报简介_三件套与三大诉求.qmd,64,"16,742",16742,"| **`a168风控与客户分层评分体系_商业方案.qmd`**<br>16,742 行 | **证据与方法层**。逐条实现需求文档全部 30 项要求，并把每一条结论"
a168_汇报简介_三件套与三大诉求.qmd,64,30,30,"`**<br>16,742 行 | **证据与方法层**。逐条实现需求文档全部 30 项要求，并把每一条结论的证据、反证与边界一并写明。宗旨：**只写敢被红队逐条查的"
a168_汇报简介_三件套与三大诉求.qmd,64,63,63,实测推翻。降级须留量化痕迹，不可以近似值冒名。所有折级结果走净化滚动回测（训练 63 日／禁运 7 日／测试 14 日／步长 1 日） | 四实体评分：玩家十维、荷官
a168_汇报简介_三件套与三大诉求.qmd,64,7,7,留量化痕迹，不可以近似值冒名。所有折级结果走净化滚动回测（训练 63 日／禁运 7 日／测试 14 日／步长 1 日） | 四实体评分：玩家十维、荷官八维、代理七维
a168_汇报简介_三件套与三大诉求.qmd,64,14,14,可以近似值冒名。所有折级结果走净化滚动回测（训练 63 日／禁运 7 日／测试 14 日／步长 1 日） | 四实体评分：玩家十维、荷官八维、代理七维、风控专员十维。
a168_汇报简介_三件套与三大诉求.qmd,64,1,1,所有折级结果走净化滚动回测（训练 63 日／禁运 7 日／测试 14 日／步长 1 日） | 四实体评分：玩家十维、荷官八维、代理七维、风控专员十维。骨架：会员×I
a168_汇报简介_三件套与三大诉求.qmd,64,26,26,风控专员十维。骨架：会员×IP×五级代理线×荷官×桌台×靴×把×营业日 | **26 项完整实现、4 项据实降级、零遗漏**。含泄漏矩阵十五环逐环判定与证据等级 E1
a168_汇报简介_三件套与三大诉求.qmd,64,4,4,：会员×IP×五级代理线×荷官×桌台×靴×把×营业日 | **26 项完整实现、4 项据实降级、零遗漏**。含泄漏矩阵十五环逐环判定与证据等级 E1–E7 定位——
a168_汇报简介_三件套与三大诉求.qmd,65,"6,728",6728,"| **`a168风控评分_精要商业报告.qmd`**<br>6,728 行 | **决策层**。把结论压缩到可拍板的篇幅，供管理层十分钟看完 | 四轨回"
a168_汇报简介_三件套与三大诉求.qmd,65,3,3,板的篇幅，供管理层十分钟看完 | 四轨回测对照：能力值轨／模型轨／规则轨／均值+3σ 轨；三情景金融走势：原走势·仅监控·依方案赏罚 | 直读 15 份交付件；代
a168_汇报简介_三件套与三大诉求.qmd,65,15,15,／规则轨／均值+3σ 轨；三情景金融走势：原走势·仅监控·依方案赏罚 | 直读 15 份交付件；代理归因收窄至三级 | **14 条裁定，条条注明依据与做法**，每条
a168_汇报简介_三件套与三大诉求.qmd,65,14,14,走势·仅监控·依方案赏罚 | 直读 15 份交付件；代理归因收窄至三级 | **14 条裁定，条条注明依据与做法**，每条可回溯到主方案相应章节的现算结果 |
a168_汇报简介_三件套与三大诉求.qmd,75,1,1,ime`／`sync_time`／`dt` 降序取最新）、`category='1'`、`UPPER(TRIM(bet38))='N'`、`bet05>0` 且
a168_汇报简介_三件套与三大诉求.qmd,75,0,0,ry='1'`、`UPPER(TRIM(bet38))='N'`、`bet05>0` 且 `bet11>0`，再剔测试线代理 | 八表七键；粒度＝单笔注单 → 聚
a168_汇报简介_三件套与三大诉求.qmd,75,0,0,ER(TRIM(bet38))='N'`、`bet05>0` 且 `bet11>0`，再剔测试线代理 | 八表七键；粒度＝单笔注单 → 聚合到物理局 | **缺失
a168_汇报简介_三件套与三大诉求.qmd,75,0.74%,0.0074,→ 聚合到物理局 | **缺失即口径不成立，一切数字作废**。实测注单去重率 0.74%——不去重即虚增流水 |
a168_汇报简介_三件套与三大诉求.qmd,78,7,7,| — | `risklist` 与 bet02 零关联；`game_No` 7 位编号与 bet03 的 9 位不符；`log_realtimebet` 无开局
a168_汇报简介_三件套与三大诉求.qmd,78,9,9,t` 与 bet02 零关联；`game_No` 7 位编号与 bet03 的 9 位不符；`log_realtimebet` 无开局／封盘时间。**探明一条路走不
a168_汇报简介_三件套与三大诉求.qmd,84,101,101,_bet02` | 主表。一切金额与行为的第一料源 | 全窗取 `bet02='101'`，经四道过滤后为「有效注单」 | 单笔注单；`bet13`＝本金、`bet1
a168_汇报简介_三件套与三大诉求.qmd,85,1,1,agent` | 剔除公司测试线。宗旨：测试流水不是生意 | `age022='1'` 实测 **214 条**，跨全部五级代理线，以五路 `LEFT JOIN
a168_汇报简介_三件套与三大诉求.qmd,85,214,214,剔除公司测试线。宗旨：测试流水不是生意 | `age022='1'` 实测 **214 条**，跨全部五级代理线，以五路 `LEFT JOIN + COALESCE I
a168_汇报简介_三件套与三大诉求.qmd,86,0,0,*風險單**、`orders`＝**劃單** | 无它则人工标签全失、占成恒为 0，赏罚经济学无从谈起 |
a168_汇报简介_三件套与三大诉求.qmd,87,17,17,p_setting` | L0 金标准。宗旨：模型须有外部真值可校 | 窗口内 17 个关注 IP，附风控专员判定原话 | IP | **唯一金标准**。惟须记：标注
a168_汇报简介_三件套与三大诉求.qmd,87,2022,2022,注 IP，附风控专员判定原话 | IP | **唯一金标准**。惟须记：标注跨 2022–2025、已约三年未维护，此为已文档化的流程缺口 |
a168_汇报简介_三件套与三大诉求.qmd,87,2025,2025,附风控专员判定原话 | IP | **唯一金标准**。惟须记：标注跨 2022–2025、已约三年未维护，此为已文档化的流程缺口 |
a168_汇报简介_三件套与三大诉求.qmd,88,0.3%,0.003,001` ↔ `bet05` | 会员；`mem003`＝退水率配置（实测档位 0.3%／0.8%／0.9%） | 配置档位版分群之所系。**退水 0.9% 档双边计流
a168_汇报简介_三件套与三大诉求.qmd,88,0.8%,0.008,↔ `bet05` | 会员；`mem003`＝退水率配置（实测档位 0.3%／0.8%／0.9%） | 配置档位版分群之所系。**退水 0.9% 档双边计流水后净 E
a168_汇报简介_三件套与三大诉求.qmd,88,0.9%,0.009,t05` | 会员；`mem003`＝退水率配置（实测档位 0.3%／0.8%／0.9%） | 配置档位版分群之所系。**退水 0.9% 档双边计流水后净 EV −0.
a168_汇报简介_三件套与三大诉求.qmd,88,0.9%,0.009,（实测档位 0.3%／0.8%／0.9%） | 配置档位版分群之所系。**退水 0.9% 档双边计流水后净 EV −0.247%**——会员层必亏，利润在代理链层 |
a168_汇报简介_三件套与三大诉求.qmd,88,0.247%,0.00247,9%） | 配置档位版分群之所系。**退水 0.9% 档双边计流水后净 EV −0.247%**——会员层必亏，利润在代理链层 |
a168_汇报简介_三件套与三大诉求.qmd,91,10,10,| `ods_a168_bet01` | 下注侧时间戳（早 10–30 秒） | `bet01` ↔ `bet01` | 单笔注单 | 用以验证
a168_汇报简介_三件套与三大诉求.qmd,91,30,30,| `ods_a168_bet01` | 下注侧时间戳（早 10–30 秒） | `bet01` ↔ `bet01` | 单笔注单 | 用以验证结算侧时
a168_汇报简介_三件套与三大诉求.qmd,99,00,0,| `I_ip_player.csv`<br>**C-00** | 需求 §4.1 六项指标底料。宗旨：先把「一个人在一个 IP 下做了什
a168_汇报简介_三件套与三大诉求.qmd,99,4.1,4.1,| `I_ip_player.csv`<br>**C-00** | 需求 §4.1 六项指标底料。宗旨：先把「一个人在一个 IP 下做了什么」摊平 | 按「窗口 +
a168_汇报简介_三件套与三大诉求.qmd,100,02,2,| `I_ip_agg.csv`<br>**C-02** | 判定一个 IP 整体是否在赢钱 | **三版本并出**：A＝玩家全平台
a168_汇报简介_三件套与三大诉求.qmd,100,0,0,判定一个 IP 整体是否在赢钱 | **三版本并出**：A＝玩家全平台净盈利>0；B＝仅该 IP 下净盈利>0；**C＝剔退水（主口径）** | **IP**
a168_汇报简介_三件套与三大诉求.qmd,100,0,0,钱 | **三版本并出**：A＝玩家全平台净盈利>0；B＝仅该 IP 下净盈利>0；**C＝剔退水（主口径）** | **IP** | **必须用版本 C**。A
a168_汇报简介_三件套与三大诉求.qmd,100,1.12%,0.0112,盈利。实测 Top20 IP 的 `game_pnl/stake` 中位 **−1.12%**，与庄闲对押理论损耗 **−1.147%** 几乎重合——资金以近似完美对冲
a168_汇报简介_三件套与三大诉求.qmd,100,1.147%,0.01147,e_pnl/stake` 中位 **−1.12%**，与庄闲对押理论损耗 **−1.147%** 几乎重合——资金以近似完美对冲方式流转 |
a168_汇报简介_三件套与三大诉求.qmd,101,01,1,| `C01_ip_chain.csv`<br>**C-01** | 找信用枢纽：哪些 IP 串起了整条代理链 | 按 IP × 代理链聚合
a168_汇报简介_三件套与三大诉求.qmd,101,"2,132",2132,"mber_per_chain` | **IP × 代理链** | 榜首单链 **2,132 人**。可直接交业务部核该代理线的开户来源 |"
a168_汇报简介_三件套与三大诉求.qmd,102,08,8,ubnet_all` / `C08_subnet_sparse`<br>**C-08 / N1** | 从单 IP 升到网段，识别机房与家宽之别 | 全量 + 稀疏段
a168_汇报简介_三件套与三大诉求.qmd,102,30,30,IP 升到网段，识别机房与家宽之别 | 全量 + 稀疏段靶向（`n_ip ≤ 30`） | **/24 网段** | **饱和段（CGNAT）967/1000 须
a168_汇报简介_三件套与三大诉求.qmd,102,24,24,别机房与家宽之别 | 全量 + 稀疏段靶向（`n_ip ≤ 30`） | **/24 网段** | **饱和段（CGNAT）967/1000 须先剔**，否则命中数被
a168_汇报简介_三件套与三大诉求.qmd,102,967,967,`n_ip ≤ 30`） | **/24 网段** | **饱和段（CGNAT）967/1000 须先剔**，否则命中数被基础设施污染而非被风险填满 |
a168_汇报简介_三件套与三大诉求.qmd,102,1000,1000,p ≤ 30`） | **/24 网段** | **饱和段（CGNAT）967/1000 须先剔**，否则命中数被基础设施污染而非被风险填满 |
a168_汇报简介_三件套与三大诉求.qmd,103,999,999,"*会员对 × IP**；`opposite_rate`＝反向局／共同局 | **999 对完美对打**；最长一对 **1,185 局全反向**；另一对横跨 **22 个"
a168_汇报简介_三件套与三大诉求.qmd,103,"1,185",1185,"te_rate`＝反向局／共同局 | **999 对完美对打**；最长一对 **1,185 局全反向**；另一对横跨 **22 个 IP**。此为可立案的确定性证据 |"
a168_汇报简介_三件套与三大诉求.qmd,103,22,22,"999 对完美对打**；最长一对 **1,185 局全反向**；另一对横跨 **22 个 IP**。此为可立案的确定性证据 |"
a168_汇报简介_三件套与三大诉求.qmd,105,30,30,*＋ Lift＝观测同桌数 ÷ 期望同桌数** | **会员对** | 全场仅 30 桌，随机同桌基准 **3.33%**，实测 P50＝**2.32%**。**故裸
a168_汇报简介_三件套与三大诉求.qmd,105,3.33%,0.0333,÷ 期望同桌数** | **会员对** | 全场仅 30 桌，随机同桌基准 **3.33%**，实测 P50＝**2.32%**。**故裸同桌率不可作判定，Lift ≥
a168_汇报简介_三件套与三大诉求.qmd,105,2.32%,0.0232,** | 全场仅 30 桌，随机同桌基准 **3.33%**，实测 P50＝**2.32%**。**故裸同桌率不可作判定，Lift ≥ 3 方脱巧合** |
a168_汇报简介_三件套与三大诉求.qmd,105,3,3,**，实测 P50＝**2.32%**。**故裸同桌率不可作判定，Lift ≥ 3 方脱巧合** |
a168_汇报简介_三件套与三大诉求.qmd,106,0.80,0.8,oe_pos = round_no / max_round_in_shoe ≥ 0.80` | **会员**；`late_share`＝末段订单占比、`stake_ra
a168_汇报简介_三件套与三大诉求.qmd,106,"92,412",92412,"订单占比、`stake_ramp`＝注额斜率、`late_def`＝口径锁 | 92,412 人实测：加权 `roi_late` **−1.59%** vs `roi_ear"
a168_汇报简介_三件套与三大诉求.qmd,106,1.59%,0.0159,"_def`＝口径锁 | 92,412 人实测：加权 `roi_late` **−1.59%** vs `roi_early` **−1.52%**——**末段比正常段还差"
a168_汇报简介_三件套与三大诉求.qmd,106,1.52%,0.0152,`roi_late` **−1.59%** vs `roi_early` **−1.52%**——**末段比正常段还差**。此线判否 |
a168_汇报简介_三件套与三大诉求.qmd,107,"517,529",517529,"`z_score_w`（加权臂）／`z_score_unw`（等权基线臂） | 517,529 行。**双臂设计使「加权究竟贡献多少」可被独立评估**，不致新旧口径混谈 |"
a168_汇报简介_三件套与三大诉求.qmd,108,03,3,| `R03b_..._daily.csv`<br>**§R03b** | R-03 的日粒度版本 | 同上，按日展开 | **会员 × 荷官 × 日** | 双轨时
a168_汇报简介_三件套与三大诉求.qmd,110,05,5,| `S_second_dist.csv`<br>**D-05** | 下注时点分布 | `bet_progress=(bet08−gi004
a168_汇报简介_三件套与三大诉求.qmd,110,30,30,−gi004)/(gi006−gi004)` | **桌 × 进度分位** | 30 桌 `max_progress` 全落 0.49~0.86、无一达 1 → **
a168_汇报简介_三件套与三大诉求.qmd,110,0.49,0.49,| **桌 × 进度分位** | 30 桌 `max_progress` 全落 0.49~0.86、无一达 1 → **分母系统性偏大，只能作桌内相对排序** |
a168_汇报简介_三件套与三大诉求.qmd,110,0.86,0.86,× 进度分位** | 30 桌 `max_progress` 全落 0.49~0.86、无一达 1 → **分母系统性偏大，只能作桌内相对排序** |
