源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mid,gid,場次,子場次,桌號,IP,登入時間,下注金額,下注內容,目前額度,user_agent,連續未下注次數,来源库,来源表,ODS表名,同步时间
1eb3257ec637c10ac675e4f25373e006,2026-05-20,146653531,101,114647887,34,115,119.13.31.31,2026-05-20T07:12:01Z,20,Banker: 20,411.66,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
2a90f7379da40dc4fbea5066bf2acc67,2026-05-20,114749708,101,1240473,35,903,171.99.161.92,2026-05-20T06:36:53Z,0,"",14273.58,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
343e9dbb9f825ad4489d8802ae239e7c,2026-05-20,149991649,108,114647855,72,1,171.228.167.51,2026-05-20T07:07:49Z,0,"",68.98,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
45fb44f3547cd7b34fe2ae13fd0885ee,2026-05-20,124295080,107,114647857,38,1,27.65.163.54,2026-05-20T07:09:36Z,1260,Ssh123: 1260,39554.32,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 KUAPP/iPhoneOS18.2 KInfo/iphone_15_pro_max,18.2,244",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4ac01a4315ab9712a4cdb564e9507c15,2026-05-20,128610718,104,114647854,80,1,171.225.192.199,2026-05-20T07:00:33Z,40,Big: 40,60.22,"Mozilla/5.0 (Linux; U; Android 12; vi-vn; CPH2471 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5970.168 Mobile Safari/537.36 HeyTapBrowser/45.14.2.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4b9c3679055da8db12afccddce5595b4,2026-05-20,137060518,101,114647906,3,113,42.113.163.32,2026-05-20T06:57:58Z,540,Player: 540,0.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.6 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
63038d78151b93dfef71cc9d936daec1,2026-05-20,142012348,101,114647901,20,6,203.162.228.231,2026-05-20T07:06:15Z,0,"",494.3,"Mozilla/5.0 (Linux; Android 11; CPH2061 Build/RKQ1.200903.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
76b48664d908e5fcec427d9daa472b89,2026-05-20,136364377,101,114647897,18,116,114.10.42.25,2026-05-20T06:53:41Z,100,Banker: 100,496.14,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
7784a390cd6d08a11016c5b285c4ea91,2026-05-20,105309910,104,114647854,80,1,184.22.119.37,2026-05-20T07:11:03Z,90,Sum4: 10;Sum10: 20;Sum14: 10;Sum15: 10;Sum16: 10;Sum17: 10;DoubleDice6: 10;Leopard6: 10,261.49,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
78ad9d184f2890427d431349dfde5775,2026-05-20,150263458,101,114647905,4,112,1.47.24.16,2026-05-20T06:56:57Z,0,"",40.15,"Mozilla/5.0 (Linux; Android 14; RMX3830 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36 Line/26.6.2/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
799d2c98735d8c1b84104a36671b2028,2026-05-20,131721256,101,114647897,18,116,110.227.60.196,2026-05-20T07:11:24Z,0,"",260.21,"Mozilla/5.0 (Linux; Android 13; 21091116AI Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
93eead73d03987a7240faf9805c754aa,2026-05-20,150288166,101,114647904,10,1,118.71.107.102,2026-05-20T07:06:48Z,0,"",1000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",6,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
97a86d4f0ca614d6493ba5b83304088f,2026-05-20,145524668,101,114647887,34,115,14.191.74.104,2026-05-20T05:37:45Z,20,Banker: 20,727.74,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
a34d13b48fdf7a8dc106feed0ba5616e,2026-05-20,123416030,101,114647897,18,116,101.8.76.8,2026-05-20T06:59:36Z,10,Player: 10,906.5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
b5eb55cd2823a7c22de9a819321f9141,2026-05-20,142652210,101,114647905,5,112,119.56.75.213,2026-05-20T07:06:31Z,88,Player: 88,0.23,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
bec46f7f6d3a27531bc4f0d3e795a255,2026-05-20,150288182,107,114647857,38,1,14.163.43.92,2026-05-20T07:07:26Z,400,Kwok23: 200;Kwok14: 200,8.6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36 OPR/90.0.0.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
c49a79d75b6b16e608d72cb360722618,2026-05-20,123140116,108,114647855,72,1,21.160.194.156,2026-05-20T07:10:47Z,400,Odd: 400,590.24,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
e7af61914e97078581f6d5f20b736033,2026-05-20,148623915,107,114647857,38,1,218.250.96.215,2026-05-20T07:05:15Z,500,Nga142: 500,504.0721,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
f81e14ca6ac9a5bcec70af87b1949158,2026-05-20,104811257,101,114647894,34,2,171.97.240.144,2026-05-20T07:05:42Z,180,Tie: 50;BPair: 50;PPair: 50;Super6: 10;Lucky7: 10;SuperLucky7: 10,715,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
fb689dbee2a0fdf2d21f4b1f77509eab,2026-05-20,147393177,101,114647898,17,32,62.197.146.30,2026-05-20T06:58:48Z,3,Player: 3,64.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4deb1ebf105175ba602ab814b872f54e,2026-06-09,151176540,101,114670032,55,115,114.122.42.242,2026-06-09T04:00:56Z,0,"",0.26,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",153,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
885e6ed089d30c0fb9f020b783009e33,2026-06-09,151145626,105,114670007,33,31,202.58.74.198,2026-06-09T07:13:19Z,0,"",0.11,"Mozilla/5.0 (Linux; Android 11; vivo 1901 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.215 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
b3985a7e11bc643c2b80af297cd9882a,2026-06-09,151180674,101,1257147,33,905,131.226.104.50,2026-06-09T07:06:57Z,0,"",0.08,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",10,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
e2742ae59b6989c2d58656d58dd56020,2026-06-09,151174770,101,114670046,24,112,39.10.38.136,2026-06-09T06:39:25Z,1500,Banker: 1500,9553.43,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
e737d41f94e566ebb88624b8c83c9128,2026-06-09,151179882,108,114670012,67,1,21.191.110.72,2026-06-09T06:20:22Z,300,Odd: 200;W3R1: 100,2138.16,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
60511d545cd8122f8f25ce606803c05c,2026-07-06,152580812,101,114700179,6,1,157.35.24.113,2026-07-06T07:07:21Z,0,"",10.6,"Mozilla/5.0 (Linux; Android 14; itel A667LP Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
635d956eb2f6604d7437bd274dea3813,2026-07-06,152618144,102,114700178,6,3,203.144.74.33,2026-07-06T07:04:03Z,0,"",0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.1 Mobile/23F81 Safari/604.1",8,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
8886e65ed6c641b7d5d2c372cc0bc7cc,2026-07-06,152606928,101,1280165,51,910,171.251.152.25,2026-07-06T06:46:17Z,170,Player: 150;BPair: 10;PPair: 10,4429.66,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
94485ce78cde8c8e8043e3fd7d34b02d,2026-07-06,152572703,101,114700164,32,116,110.168.79.201,2026-07-06T07:06:26Z,340,Player: 340,3065,"Mozilla/5.0 (Linux; Android 16; RMX3933 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
9724f9d02e38556d1bf95a88b504f87c,2026-07-06,152619855,101,114700164,32,116,1.46.3.93,2026-07-06T06:56:59Z,337,Player: 300;Tie: 37,472.46,"Mozilla/5.0 (Linux; Android 15; Infinix X6886 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.9.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
f8cea0a0ade0add2322781e190764b15,2026-07-06,152619202,101,114700160,38,113,14.155.50.79,2026-07-06T07:07:20Z,0,"",1418.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
08b9d6ef13efecafb6d033ea6568a0ca,2026-07-21,153262697,101,114716619,10,8,114.10.143.58,2026-07-21T07:08:33Z,0,"",3088.94,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.113 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
9792defaa0f96dbde47ec68b9532d6d5,2026-07-21,153262949,101,114716593,49,35,42.77.215.54,2026-07-21T07:10:47Z,500,Player: 500,13419.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/429.1.942703598 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
bcc3f7701b8bb81f38f0c16db4ffdcee,2026-07-21,153266162,101,1293619,43,906,182.98.14.58,2026-07-21T07:11:23Z,0,"",2096.93,"Mozilla/5.0 (Linux; Android 16; DNN-AN00 Build/HONORDNN-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36",6,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
1cef322aa433b2fd7c1c46f2aac725a2,2026-07-06,152602194,101,114700160,38,113,122.192.89.43,2026-07-06T06:48:44Z,0,"",200.95,"Mozilla/5.0 (Linux; Android 16; V2217A Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36 h5Platform=android",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
51da077e0314792c5d36e7d73eca729f,2026-07-06,152619991,101,1280183,21,908,171.241.46.194,2026-07-06T07:03:21Z,1000,Banker: 1000,46003,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-06T07:08:34Z
a118c3f1843473aa669c5824a6fea483,2026-06-09,151174947,108,114670012,67,1,49.228.241.31,2026-06-09T06:57:17Z,100,Even: 100,1142.992,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
ac8027c1ad6e28a6ab3c0a41a09fb0f6,2026-06-09,151180619,101,1257148,36,903,184.22.177.177,2026-06-09T07:03:36Z,20,Banker: 20,57.63,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
d2180cd1e9e817d0ba0643670f1a9b7a,2026-06-09,151145865,101,114670050,24,8,117.20.115.89,2026-06-09T06:53:45Z,21,Banker: 15;BPair: 3;PPair: 3,294.79,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
d8259483481be30eb344ac39a6a16b11,2026-06-09,151180777,108,114670012,67,1,116.106.233.80,2026-06-09T07:13:51Z,0,"",0,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/423.5.920392540 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-06-09T07:14:23Z
863d036c7557f4c8e477868564b1b106,2026-06-01,150831445,101,114660938,10,112,180.74.227.133,2026-06-01T07:13:32Z,2,Player: 2,0.14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-01T07:19:27Z
00c125a1bbe18b2ecd4a34f8d235d169,2026-05-21,149216188,108,114649290,26,1,171.243.50.175,2026-05-21T14:24:52Z,0,"",532.56,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
040c6ecb013277454a81b24ab8ce6219,2026-05-21,101092255,107,114649197,53,1,183.18.0.168,2026-05-21T12:53:51Z,0,"",0,"Mozilla/5.0 (Linux; Android 9; vivo X21A Build/PKQ1.180819.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/124.0.6367.82 Mobile Safari/537.36",21,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
06a45cecce647028281ad6a868ed4829,2026-05-21,147127222,101,114649305,25,7,113.185.77.189,2026-05-21T14:25:34Z,0,"",218,"Mozilla/5.0 (Linux; Android 13; SM-F946B Build/TP1A.220624.014;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.66 Mobile Safari/537.36",3,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
074aed8022a2317e614fc296f6e92d42,2026-05-21,124357772,101,114649252,33,115,14.191.101.36,2026-05-21T13:35:00Z,0,"",151.27,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
08724c9880347061f1ed72c2d29cad55,2026-05-21,150350085,107,114649294,14,1,1.54.87.207,2026-05-21T14:25:38Z,100,Kwok23: 100,0.3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36 OPR/95.0.0.0",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
0a48f09d16b1109b797e84d9d1828b9b,2026-05-21,139071340,103,114649291,18,1,49.48.233.100,2026-05-21T14:26:53Z,20,Num23: 10;Num24: 10,0.55,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
12d6a685d3378f4303ea7dfbaa53a214,2026-05-21,129243662,102,114649312,7,1,45.64.242.242,2026-05-21T14:26:45Z,0,"",315.25,"Mozilla/5.0 (Linux; Android 15; ALT-NX1 Build/HONORALT-N21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36 AndroidH5APP",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
14be6e19815f9575dfc4d9d5a16ca629,2026-05-21,148737345,101,114649252,34,115,171.242.199.9,2026-05-21T13:28:41Z,500,Player: 500,2484.98,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
155c06fa600218884ea499e3a31c3b35,2026-05-21,148516965,101,114649263,14,35,112.96.119.84,2026-05-21T13:35:55Z,60,Banker: 60,1330.5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
1cccc6c2c319d6b7562b08a6293bac2f,2026-05-21,140385135,101,114649308,13,113,140.213.70.133,2026-05-21T14:17:36Z,205545,Banker: 205545,0.9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
202891bba02e29bf8079d18ba655b687,2026-05-21,150349999,107,114649294,13,1,171.236.176.105,2026-05-21T14:23:20Z,0,"",488,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36 OPR/90.0.0.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
26edf72359aa6cd7705cdbda786c02e3,2026-05-21,150344446,101,114649258,33,8,113.185.93.204,2026-05-21T13:24:40Z,0,"",814.09,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_1_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",4,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
27ec5ae549de3ea336052b25459e85e9,2026-05-21,150350070,107,114649294,14,1,14.178.239.63,2026-05-21T14:25:06Z,220,Kwok23: 110;Kwok14: 110,80,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
28483ba0b660fa17ceb3f12cb677ae30,2026-05-21,149811567,101,1241593,2,910,49.230.162.148,2026-05-21T14:21:17Z,200,Player: 200,600.49,"Mozilla/5.0 (Linux; Android 12; V2027 Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36 Line/26.6.1/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
29cbfa4607f4cb7a50c41c6564dfe114,2026-05-21,140141251,101,114649300,29,3,184.22.191.25,2026-05-21T14:27:34Z,0,"",2169.7397,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/561.0.0.38.103;FBBV/968079208;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/18.7.2;FBSS/3;FBCR/;FBID/phone;FBLC/en_GB;FBOP/80]",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
2c32385a8a9343db84f1701d8674d563,2026-05-21,107796335,101,1241546,33,912,1.47.146.190,2026-05-21T13:32:13Z,100,Banker: 100,2024.7151,"Mozilla/5.0 (Linux; Android 15; SM-A366B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36 Line/26.6.1/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
2c7166877ca73a8d667fbf5db9233876,2026-05-21,120012300,101,114649298,36,5,115.76.253.14,2026-05-21T14:08:21Z,150,Banker: 150,1207.29,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
2cb52291a93c847d4966c6cbcf59a0d9,2026-05-21,149614228,108,114649293,25,2,42.1.102.151,2026-05-21T13:43:35Z,300,Even: 300,253.22,"Mozilla/5.0 (Linux; Android 14; TECNO KL5n Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
2ec29767902bb1cbcb9eb39cd3b99b78,2026-05-21,150345387,101,114649295,41,1,116.101.51.228,2026-05-21T14:24:18Z,300,Player: 300,2904,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
2f2590ce4f25a9db46e4b973b6b71b1a,2026-05-21,150296615,101,114649311,10,8,1.46.142.180,2026-05-21T14:27:41Z,0,"",437.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.6.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
34e3c9a00703a2309c74dff51ac86b4e,2026-05-21,150175236,101,114649308,13,113,27.67.152.82,2026-05-21T14:27:24Z,0,"",3003.17,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
356c9c907b499f8ad944944dbee572b2,2026-05-21,128131001,107,114649294,14,1,49.229.220.102,2026-05-21T14:27:42Z,0,"",400.1066,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T14:27:49Z
384206e31ff1765ff0654376fdc6118b,2026-05-21,150348145,107,114649197,54,1,116.110.92.119,2026-05-21T13:37:08Z,800,Kwok12: 200;Kwok23: 200;Kwok14: 200;Kwok34: 200,202,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36 OPR/88.0.0.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
384ec509d13d7fb100e762d521801f1e,2026-05-21,140284811,101,1241542,36,905,182.232.114.50,2026-05-21T13:17:39Z,0,"",73.06,"Mozilla/5.0 (Linux; Android 13; RMX3834 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36 Line/26.6.2/IAB",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
3992402b5ab066304d5dd63d27eb6d86,2026-05-21,150347982,101,114649260,18,112,183.88.217.94,2026-05-21T13:32:48Z,0,"",900,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.6.0",1,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
3b614a9130e4e7ca04ca732c302e314c,2026-05-21,149984778,108,114649198,94,2,154.222.5.144,2026-05-21T12:55:32Z,400,Odd: 400,1009.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/419.4.905781065 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
