resultwalletid,betwalletid,出现次数
2705057643,"2705057319,",2
2704792271,"2704792064,",2
-1,"2704635541,",2
-1,"2705069902,",2
-1,"2705069707,",2
-1,"2705069546,2705069577,",2
-1,"2705069118,",2
-1,"2705068584,",2
-1,"2704635626,2704635805,",2
2704791457,"2704791306,2704791318,",2
-1,"2704636744,",2
2705066972,"2705065891,",2
-1,"2705064491,",2
-1,"2705062996,",2
2704638049,"2704637721,",2
2705063947,"2705063736,",2
-1,"2705062530,",2
-1,"2705060312,",2
2704639767,"2704639235,",2
2704790224,"2704789557,",2
-1,"2705327569,",2
-1,"2705058574,",2
-1,"2704593305,",2
-1,"2705056116,",2
2705056245,"2705056034,",2
-1,"2704601000,",2
-1,"2705054816,2705054845,",2
-1,"2704625862,",2
-1,"2705327756,",2
-1,"2704603181,",2
-1,"2704604088,",2
-1,"2705052691,",2
-1,"2704787188,",2
-1,"2704610879,",2
2704617030,"2704616743,",2
-1,"2705045542,",2
-1,"2705041343,",2
-1,"2704996961,",2
-1,"2704621290,",2
2705040972,"2705040261,",2
2705038670,"2705038167,",2
-1,"2705027982,",2
-1,"2705027382,",2
-1,"2704623869,",2
2705027286,"2705027123,",2
-1,"2705027046,2705027260,",2
-1,"2704785365,",2
-1,"2705071335,",2
-1,"2705023364,",2
-1,"2704784751,",2
-1,"2704623625,",2
-1,"2705021848,",2
-1,"2704623178,",2
-1,"2704784666,",2
-1,"2705332027,",2
-1,"2704627643,",2
-1,"2705341757,2705341943,",2
-1,"2704622029,2704622124,",2
-1,"2704585912,",2
-1,"2705011494,",2
-1,"2705010305,",2
-1,"2705006868,",2
-1,"2705073697,",2
-1,"2705342176,",2
2705143124,"2705142995,",2
-1,"2705343754,",2
-1,"2704586534,",2
-1,"2705005811,2705005856,",2
-1,"2704632104,",2
-1,"2704638561,",2
-1,"2704636437,",2
-1,"2704637580,",2
-1,"2705075908,",2
-1,"2705005365,",2
2704620616,"2704620071,",2
2704780188,"2704779919,",2
-1,"2704714244,2704714250,",2
2705077832,"2705077501,",2
-1,"2704646844,",2
-1,"2704779387,",2
-1,"2705000746,",2
-1,"2705078445,",2
-1,"2704999888,",2
-1,"2705078529,",2
-1,"2705078548,",2
2704716439,"2704715824,",2
-1,"2704619747,",2
-1,"2704716277,",2
-1,"2704619744,",2
2704990332,"2704990033,",2
-1,"2705080518,2705080623,",2
-1,"2704739717,",2
-1,"2704985251,",2
-1,"2704619075,",2
-1,"2704995345,",2
-1,"2705082457,",2
-1,"2705082613,",2
-1,"2705083432,",2
-1,"2704724009,",2
2705083690,"2705083464,",2
2704981279,"2704980862,",2
-1,"2704980708,",2
-1,"2704743150,",2
-1,"2705084218,",2
-1,"2704658890,",2
-1,"2704724202,",2
2704663025,"2704662507,",2
-1,"2704976233,",2
-1,"2704973455,",2
2704724955,"2704724817,",2
-1,"2704661331,",2
-1,"2704971434,",2
2704662081,"2704661519,",2
-1,"2704665917,",2
-1,"2705087618,",2
-1,"2704969431,",2
-1,"2705088515,",2
-1,"2705088589,",2
-1,"2704667299,",2
-1,"2704969405,2704969573,",2
2704774836,"2704774631,",2
-1,"2704618252,",2
-1,"2705090211,",2
-1,"2704796262,",2
-1,"2704799963,",2
-1,"2705091376,",2
-1,"2705050918,",2
-1,"2705050385,",2
-1,"2705050229,",2
-1,"2705048923,2705048940,",2
2704699969,"2704699665,",2
-1,"2705046796,",2
2705047518,"2705046706,",2
-1,"2705045838,",2
-1,"2705045833,",2
2704671149,"2704670478,",2
-1,"2704701641,",2
-1,"2705043232,",2
2704711456,"2704711325,",2
2704847097,"2704846828,",2
-1,"2705097983,",2
-1,"2704615961,",2
2704670767,"2704670572,",2
2704850405,"2704850157,",2
-1,"2705119089,",2
2704614532,"2704614360,",2
-1,"2704672448,",2
2704991182,"2704991031,",2
-1,"2704740248,",2
-1,"2704904839,",2
-1,"2705037697,",2
-1,"2705121587,",2
-1,"2704673463,",2
-1,"2704676072,",2
-1,"2704677584,",2
-1,"2704612926,",2
2705036810,"2705036375,",2
-1,"2704680280,",2
-1,"2704689170,",2
-1,"2705018494,",2
-1,"2704769153,",2
-1,"2704691226,",2
-1,"2704611854,2704611884,",2
-1,"2705124843,",2
-1,"2705016185,",2
-1,"2704767039,",2
-1,"2705016059,",2
2704923849,"2704923447,2704923531,",2
-1,"2704924057,",2
-1,"2705127544,",2
-1,"2705128293,",2
-1,"2704958598,",2
-1,"2704772049,",2
-1,"2704772626,",2
-1,"2704999339,",2
-1,"2705012027,",2
-1,"2704816543,",2
-1,"2705011189,",2
-1,"2704857052,",2
-1,"2705131113,",2
-1,"2705131252,",2
-1,"2705131509,",2
-1,"2705043383,",2
-1,"2705062673,",2
-1,"2705008444,",2
-1,"2704776968,",2
-1,"2704777740,",2
-1,"2704779184,",2
-1,"2705067261,",2
-1,"2704785893,",2
-1,"2704720431,",2
-1,"2704805867,",2
2705069128,"2705068844,",2
2705135244,"2705135088,",2
2705135635,"2705135391,",2
-1,"2704807557,",2
2704878617,"2704878008,",2
2704809506,"2704809340,",2
-1,"2704812536,",2
-1,"2704817989,",2
2704605582,"2704605422,",2
-1,"2704981938,",2
-1,"2704981344,",2
-1,"2705137186,",2
2705138853,"2705138544,",2
2704818602,"2704818216,",2
2704763080,"2704762739,",2
-1,"2705139127,",2
-1,"2704978899,2704979158,",2
-1,"2704978224,2704978270,",2
2704818663,"2704818427,",2
-1,"2704823084,",2
-1,"2704892035,",2
2704991336,"2704990997,",2
-1,"2704892621,",2
-1,"2704824989,",2
-1,"2704971563,",2
-1,"2705142212,",2
-1,"2704969503,",2
2704990456,"2704990261,",2
-1,"2705142561,",2
2704830769,"2704830612,",2
2704935291,"2704934920,",2
-1,"2704968823,",2
2704953660,"2704953032,",2
2704943216,"2704942885,",2
-1,"2704942416,",2
2704942283,"2704942144,",2
2704941263,"2704941019,",2
-1,"2704940559,",2
2704831915,"2704831667,",2
2704832327,"2704831672,",2
-1,"2704989052,",2
2704834600,"2704834462,",2
-1,"2704933190,",2
2705147858,"2705147735,",2
-1,"2704931968,",2
2704930152,"2704929452,",2
-1,"2704987694,",2
2704835920,"2704835773,",2
-1,"2704602777,",2
-1,"2704961342,",2
-1,"2704753673,",2
-1,"2704922474,",2
2704839388,"2704839294,",2
2705151010,"2705150934,",2
2704922321,"2704921952,",2
-1,"2704921566,",2
-1,"2704602312,",2
2704919652,"2704919428,",2
-1,"2704917798,",2
-1,"2704753110,",2
-1,"2704916323,",2
-1,"2704914204,",2
-1,"2704986347,",2
-1,"2704846477,",2
2704907443,"2704907135,",2
-1,"2704905790,",2
-1,"2704847161,",2
-1,"2704904046,",2
2704903638,"2704903390,",2
-1,"2704751262,",2
-1,"2704847490,",2
-1,"2704963394,",2
-1,"2704896551,",2
-1,"2704895552,",2
-1,"2704965778,",2
-1,"2704974488,",2
-1,"2704848633,",2
-1,"2704979149,",2
-1,"2704892261,2704892525,",2
-1,"2704890718,",2
-1,"2704849674,",2
-1,"2704889869,",2
-1,"2704855854,",2
-1,"2704998382,",2
-1,"2704879163,2704879203,",2
-1,"2704878888,",2
-1,"2704877891,",2
-1,"2704877774,2704877798,",2
2705005592,"2705005186,2705005238,",2
-1,"2704877638,",2
-1,"2705007370,",2
-1,"2704856412,2704856439,",2
-1,"2704857364,",2
-1,"2704874789,",2
-1,"2705015509,",2
2704868138,"2704867995,",2
-1,"2704866650,",2
-1,"2704864045,2704864068,",2
-1,"2704862964,",2
-1,"2705015975,",2
2704857670,"2704857416,",2
-1,"2705179487,",2
-1,"2704862249,",2
-1,"2704599394,",2
-1,"2704865639,",2
-1,"2705167225,",2
2704858706,"2704858562,2704858606,",2
-1,"2704748321,",2
-1,"2705184260,2705184272,",2
-1,"2704866586,",2
2705258292,"2705258217,",2
2704869203,"2704869064,2704869076,",2
-1,"2704597427,",2
-1,"2704841528,",2
-1,"2704840767,",2
-1,"2704870550,",2
-1,"2705269999,",2
-1,"2705295732,",2
-1,"2705078915,",2
-1,"2705082404,2705082505,",2
2704833160,"2704832645,",2
-1,"2704826062,",2
2704819296,"2704819115,",2
-1,"2704818592,",2
-1,"2704815230,",2
-1,"2704812492,",2
-1,"2704747686,",2
-1,"2704983983,",2
2704982314,"2704981857,",2
-1,"2704875870,",2
-1,"2704981007,",2
-1,"2704799631,",2
-1,"2704798961,",2
-1,"2704884597,",2
-1,"2704884838,",2
2704789291,"2704789079,",2
-1,"2704886739,",2
-1,"2704892591,",2
-1,"2704783490,",2
-1,"2705185637,",2
2704893198,"2704892892,",2
-1,"2705186194,",2
-1,"2705364099,",2
-1,"2704742521,",2
-1,"2704807443,",2
2705224905,"2705224838,",2
-1,"2704813715,",2
-1,"2704741095,2704741127,",2
-1,"2704769180,",2
-1,"2705111874,2705111929,",2
-1,"2705299921,",2
-1,"2704820101,",2
-1,"2704767308,",2
2704767426,"2704767073,",2
-1,"2704766677,",2
-1,"2704763403,",2
2704822250,"2704822129,",2
2704825650,"2704825449,",2
-1,"2704829526,",2
-1,"2704759248,",2
-1,"2705193658,",2
-1,"2705193723,",2
-1,"2704739424,",2
-1,"2705316873,",2
-1,"2705194123,",2
-1,"2704753046,",2
-1,"2704978439,",2
-1,"2704831015,",2
-1,"2704751131,",2
-1,"2705195384,",2
-1,"2704749170,",2
-1,"2704832256,",2
-1,"2704616046,2704616133,",2
-1,"2704747573,",2
-1,"2704746072,",2
2705195943,"2705195838,",2
-1,"2704832569,",2
-1,"2705196254,",2
-1,"2705196940,",2
-1,"2704745191,",2
-1,"2704835950,",2
-1,"2704742162,",2
-1,"2705197907,",2
-1,"2704838852,",2
2704738620,"2704738299,2704738363,",2
-1,"2704620303,",2
-1,"2704737420,2704737457,",2
2704634786,"2704634225,",2
-1,"2704845694,",2
2705201054,"2705200841,",2
-1,"2704734545,",2
-1,"2704662937,",2
2704696129,"2704695985,",2
-1,"2704592305,",2
-1,"2704731080,",2
-1,"2704976837,",2
-1,"2704592193,",2
2704735394,"2704734858,",2
-1,"2704728877,",2
-1,"2704726684,",2
-1,"2704717775,",2
-1,"2704717228,",2
-1,"2705204413,",2
-1,"2705204672,",2
-1,"2704949765,",2
-1,"2705205671,",2
2704714390,"2704714226,",2
-1,"2704773063,2704773128,",2
-1,"2704735450,",2
-1,"2704707756,",2
-1,"2704780118,",2
-1,"2704705916,",2
-1,"2704780185,",2
-1,"2704703401,",2
-1,"2704696681,",2
-1,"2704734956,",2
-1,"2704952716,",2
-1,"2705212685,",2
-1,"2705212703,",2
-1,"2705213046,2705213049,",2
-1,"2704693394,",2
-1,"2705213053,",2
-1,"2704766825,",2
-1,"2704691011,",2
-1,"2704690511,",2
2704689906,"2704689644,",2
-1,"2704974544,",2
-1,"2704686755,",2
-1,"2704685850,",2
-1,"2704683630,",2
-1,"2704682467,2704682663,",2
2704784241,"2704783965,",2
-1,"2704682419,",2
2704681526,"2704680762,",2
-1,"2704679931,",2
-1,"2704794982,",2
-1,"2704953111,",2
-1,"2704678770,",2
-1,"2704822650,",2
-1,"2704953232,",2
-1,"2704911708,",2
-1,"2704674060,2704674103,",2
-1,"2705220235,",2
-1,"2704666688,",2
-1,"2704665382,",2
2704956313,"2704955904,",2
-1,"2704957288,",2
-1,"2704879485,",2
-1,"2704664528,",2
-1,"2704663409,",2
-1,"2704662460,2704662479,",2
2704653248,"2704653102,",2
-1,"2704651765,",2
-1,"2704732785,",2
-1,"2704649221,",2
-1,"2704969371,",2
-1,"2704731736,",2
-1,"2704882483,",2
-1,"2705226783,",2
-1,"2704646210,",2
-1,"2704646079,",2
-1,"2704640518,",2
-1,"2704960343,",2
2704731120,"2704730520,",2
2704888791,"2704888289,",2
2704963935,"2704963471,",2
-1,"2704656044,",2
-1,"2704979758,",2
2704964640,"2704964040,",2
-1,"2704728907,",2
2704651726,"2704651426,",2
-1,"2705232191,",2
-1,"2704994330,",2
-1,"2704603895,",2
2704651128,"2704650829,",2
-1,"2704967657,",2
-1,"2705013395,",2
2705151545,"2705151424,",2
-1,"2705233497,",2
2704647902,"2704647661,",2
-1,"2704603160,",2
-1,"2704645263,",2
-1,"2704877499,",2
2705162902,"2705162761,",2
-1,"2704642358,",2
-1,"2705088526,",2
2705236880,"2705236799,",2
-1,"2704966410,",2
2705152040,"2705151862,",2
-1,"2704880760,",2
-1,"2704633393,",2
-1,"2705239056,",2
2704882602,"2704881828,",2
-1,"2704631196,",2
-1,"2704726352,",2
-1,"2705108718,",2
-1,"2704882229,",2
-1,"2704627886,",2
-1,"2704624209,",2
-1,"2704622773,",2
-1,"2704705696,",2
-1,"2705233646,",2
-1,"2704614008,",2
2705341116,"2705340915,",2
-1,"2704725313,",2
-1,"2705244107,",2
-1,"2704607654,",2
-1,"2705342977,",2
-1,"2704885252,",2
-1,"2705367617,",2
2705366773,"2705366579,",2
-1,"2704642575,",2
2704649362,"2704649198,",2
-1,"2705357544,",2
2705357228,"2705356816,",2
2704725936,"2704725266,",2
-1,"2704649227,",2
-1,"2705354455,",2
2704887834,"2704887651,",2
-1,"2704689072,",2
-1,"2704888506,",2
-1,"2705348184,",2
-1,"2705347495,",2
-1,"2705346945,",2
-1,"2704694705,",2
-1,"2704890742,2704890789,",2
-1,"2704723719,",2
-1,"2704893225,",2
-1,"2705341297,",2
2704895961,"2704895737,",2
-1,"2705337395,",2
-1,"2704694867,",2
2704899197,"2704898601,",2
-1,"2704899509,",2
-1,"2704901855,2704901886,",2
2704966359,"2704965795,",2
-1,"2704911808,",2
2705331420,"2705331170,",2
2704717874,"2704717614,",2
-1,"2705329536,",2
-1,"2704712107,",2
-1,"2704716540,",2
-1,"2704724818,",2
2705319840,"2705319177,",2
-1,"2704764104,2704764201,",2
-1,"2705317596,",2
-1,"2704913143,",2
-1,"2704917799,",2
-1,"2705316733,2705316768,",2
2705177591,"2705177462,2705177508,",2
-1,"2704716866,",2
-1,"2704827459,",2
-1,"2705312440,",2
2705179039,"2705178604,",2
-1,"2704834809,",2
-1,"2705311753,",2
-1,"2705310671,",2
2705185646,"2705185460,",2
-1,"2705185480,",2
2705309562,"2705309295,",2
-1,"2704598004,",2
-1,"2704923923,",2
-1,"2705307891,",2
-1,"2705307870,",2
-1,"2704863507,",2
-1,"2704959899,",2
-1,"2705187361,",2
-1,"2704874904,",2
-1,"2704830895,",2
-1,"2705188088,",2
-1,"2705188110,",2
-1,"2704837650,2704837663,",2
2704889395,"2704888946,",2
2705021010,"2705020766,",2
-1,"2705298266,",2
-1,"2704890440,",2
-1,"2704864031,",2
-1,"2704864977,",2
2704596883,"2704596261,",2
-1,"2704905481,",2
-1,"2704920878,",2
-1,"2705005455,",2
2704594035,"2704593603,",2
-1,"2704593491,",2
-1,"2704592862,",2
2705026395,"2705026177,",2
2704960563,"2704959696,",2
-1,"2705020979,",2
-1,"2705279216,",2
2705048676,"2705048021,",2
-1,"2705179248,",2
-1,"2705192827,",2
2705273138,"2705272811,",2
-1,"2705271441,",2
2705022435,"2705022282,",2
-1,"2705271428,",2
-1,"2705270159,",2
-1,"2705269919,",2
-1,"2705268623,",2
-1,"2705192979,",2
2705236836,"2705236727,",2
-1,"2705241733,",2
-1,"2705023606,2705023697,",2
2705244116,"2705243627,",2
-1,"2705259144,",2
-1,"2705242682,",2
2705025526,"2705025204,",2
-1,"2705255583,",2
2705252485,"2705252307,",2
2705224565,"2705224483,",2
-1,"2705224771,",2
-1,"2704959394,",2
2705184839,"2705184721,",2
-1,"2705183772,",2
2705183764,"2705183609,",2
-1,"2704959090,",2
2705114478,"2705114293,",2
-1,"2705180210,",2
2705028363,"2705028103,",2
2705115046,"2705114867,",2
-1,"2705118236,",2
-1,"2704712491,2704712515,",2
2705118475,"2705117966,",2
-1,"2705117643,",2
-1,"2704955543,",2
-1,"2705232823,",2
-1,"2704952506,",2
-1,"2705115247,",2
2705118478,"2705117988,",2
-1,"2705235052,",2
-1,"2705235373,",2
-1,"2705249702,",2
-1,"2705109944,",2
-1,"2705109428,",2
-1,"2704952497,",2
-1,"2705104208,",2
-1,"2705103293,",2
2705034283,"2705034216,",2
-1,"2705102290,",2
-1,"2705034452,",2
-1,"2704896986,",2
-1,"2704900281,",2
-1,"2704630249,",2
2705277565,"2705277058,",2
-1,"2705249443,",2
-1,"2704943791,",2
-1,"2704943512,",2
-1,"2704941916,",2
2704858535,"2704858374,",2
2704948715,"2704948116,",2
2705038381,"2705038082,",2
-1,"2704935098,",2
2704933698,"2704933036,",2
-1,"2704973950,",2
-1,"2705013633,2705013773,",2
2705012054,"2705011317,",2
-1,"2704973515,",2
-1,"2705009841,",2
-1,"2704860976,",2
2705042776,"2705042496,",2
-1,"2704684582,",2
-1,"2704973170,",2
2705049096,"2705048858,",2
-1,"2705051111,",2
-1,"2704977193,",2
-1,"2704999744,",2
2705000189,"2704999733,",2
-1,"2704964435,",2
2705056483,"2705056078,",2
-1,"2705058976,",2
-1,"2704962847,",2
-1,"2704995078,",2
-1,"2704994971,",2
-1,"2704866311,",2
-1,"2704849366,",2
-1,"2704994819,",2
-1,"2704989123,",2
-1,"2704984708,",2
2704988837,"2704988017,",2
-1,"2704987907,",2
-1,"2704867797,",2
2704982864,"2704982105,",2
-1,"2704986071,",2
-1,"2704868392,",2
-1,"2705064076,",2
-1,"2704988840,",2
-1,"2704868793,",2
-1,"2704682966,",2
-1,"2704846942,",2
2704681731,"2704681271,",2
-1,"2704973002,2704973066,",2
-1,"2704870223,",2
2704972629,"2704972381,",2
-1,"2704968747,",2
-1,"2705070034,",2
-1,"2704873929,2704873958,",2
-1,"2705073451,2705073494,",2
-1,"2704872459,",2
-1,"2704960538,",2
-1,"2704680746,",2
-1,"2704872624,",2
-1,"2704872783,",2
-1,"2704842884,",2
-1,"2704960333,",2
-1,"2704870439,",2
2705000952,"2705000593,",2
-1,"2705077902,",2
-1,"2704868935,",2
-1,"2704874117,",2
-1,"2704867572,",2
-1,"2705078089,",2
-1,"2705001487,",2
-1,"2704875001,",2
-1,"2704863402,",2
-1,"2705007947,",2
2704860505,"2704860304,",2
-1,"2704842095,",2
-1,"2704953772,",2
2704953631,"2704953381,",2
2704946684,"2704946238,",2
2705082637,"2705082454,",2
-1,"2705034979,",2
2704942902,"2704942642,",2
-1,"2705011373,",2
-1,"2705015039,",2
-1,"2705015365,2705015411,",2
-1,"2705083059,",2
-1,"2704934170,",2
-1,"2704932174,",2
-1,"2704931269,",2
-1,"2704931210,",2
2704879353,"2704879146,",2
-1,"2704929824,",2
-1,"2704928665,",2
-1,"2704838901,",2
-1,"2704923995,",2
-1,"2705032166,",2
-1,"2704922105,",2
-1,"2705085013,",2
-1,"2705016192,",2
-1,"2705085904,",2
-1,"2704910098,",2
-1,"2704908900,",2
-1,"2704908498,",2
-1,"2705016409,",2
-1,"2704907209,",2
-1,"2705030400,",2
-1,"2705086874,",2
-1,"2704883852,",2
-1,"2705087802,",2
-1,"2705088829,",2
-1,"2705092053,",2
-1,"2704884652,",2
-1,"2705120169,",2
-1,"2704901143,",2
-1,"2704900528,",2
-1,"2704898600,",2
2705145263,"2705145115,",2
2704897144,"2704896947,",2
-1,"2704886431,",2
-1,"2704692884,",2
-1,"2705146983,",2
-1,"2704675362,",2
-1,"2705125225,",2
-1,"2704831899,2704831994,",2
-1,"2704799177,2704799200,",2
-1,"2705130212,",2
-1,"2704888471,",2
-1,"2705141005,",2
-1,"2704789146,",2
2704789083,"2704788717,2704788767,2704788853,",2
2704784599,"2704784426,",2
2704784600,"2704784344,",2
-1,"2704783638,",2
2704782138,"2704781366,",2
-1,"2704780492,",2
2704891316,"2704891148,",2
2704779005,"2704778896,",2
-1,"2705149176,",2
-1,"2705141063,",2
-1,"2705174634,",2
-1,"2704769170,",2
-1,"2704762288,",2
-1,"2704829230,",2
-1,"2704893236,",2
-1,"2704747676,",2
-1,"2704746723,",2
-1,"2705174878,",2
-1,"2705178824,",2
2704743389,"2704742653,",2
-1,"2705027619,",2
-1,"2704737955,2704738017,",2
-1,"2704737374,2704737433,",2
-1,"2704728504,2704728553,",2
-1,"2705179112,",2
-1,"2705163276,",2
-1,"2705249947,",2
2704805131,"2704804495,",2
2705179392,"2705179201,",2
2704791815,"2704791502,",2
-1,"2705165217,",2
-1,"2704790979,",2
-1,"2704901548,",2
2704827804,"2704827200,",2
-1,"2704788249,",2
-1,"2704706866,",2
-1,"2704706307,",2
-1,"2704903580,",2
-1,"2704705484,",2
2704698200,"2704697906,",2
-1,"2704696854,",2
2704827055,"2704826760,",2
-1,"2705179338,",2
2704694332,"2704693597,",2
2705022244,"2705021864,",2
-1,"2704762833,",2
-1,"2704761395,",2
2704760724,"2704760390,",2
-1,"2705185021,",2
-1,"2704823470,",2
-1,"2705024820,",2
2705047624,"2705047314,",2
-1,"2704743132,",2
2704742923,"2704742418,",2
-1,"2704740351,",2
-1,"2704738740,",2
2704738580,"2704738390,",2
-1,"2704738051,",2
-1,"2705025789,",2
-1,"2705025855,",2
-1,"2704731280,",2
-1,"2704729218,",2
-1,"2704654879,",2
-1,"2704653722,",2
-1,"2704653721,",2
-1,"2705029414,",2
-1,"2704653134,",2
-1,"2704651006,",2
2705049456,"2705048784,",2
-1,"2705032524,",2
-1,"2704645775,",2
-1,"2705052254,",2
2705035735,"2705035528,",2
-1,"2704642077,",2
-1,"2705192760,",2
-1,"2705052629,",2
-1,"2704710324,",2
2704699234,"2704699140,",2
-1,"2704696354,",2
-1,"2705195945,",2
-1,"2704690475,",2
-1,"2704688434,",2
-1,"2704688170,",2
-1,"2704685172,",2
-1,"2704820626,",2
-1,"2704684521,",2
-1,"2704684116,2704684181,",2
-1,"2704682872,2704683030,",2
-1,"2704682863,",2
-1,"2704682682,",2
-1,"2704679203,",2
-1,"2705055466,",2
-1,"2705057605,",2
-1,"2704674865,2704674893,",2
2704673385,"2704672698,",2
-1,"2705026592,",2
-1,"2705196254,2705196310,",2
-1,"2704668661,",2
-1,"2704667136,",2
-1,"2705067087,",2
-1,"2704669887,",2
2705201066,"2705200979,",2
-1,"2705202835,2705202888,",2
-1,"2705069022,",2
2704930459,"2704930124,",2
-1,"2704817215,",2
-1,"2704661549,",2
-1,"2705203838,",2
-1,"2704814774,",2
2704658851,"2704658582,",2
2704657597,"2704657384,",2
-1,"2704655488,",2
2705071015,"2705070681,",2
-1,"2704668863,",2
-1,"2705204125,",2
-1,"2704653698,",2
-1,"2705244448,",2
-1,"2705246416,",2
-1,"2704811394,",2
-1,"2705099740,",2
2705208433,"2705208299,",2
-1,"2704648519,",2
-1,"2704647268,",2
-1,"2704926747,",2
-1,"2705105156,",2
2704646199,"2704645964,",2
-1,"2704695573,",2
-1,"2705105753,",2
-1,"2704621790,",2
2704618087,"2704617863,",2
-1,"2704937533,",2
-1,"2704810516,",2
-1,"2704938479,",2
-1,"2705108438,",2
-1,"2704611397,",2
-1,"2704609255,",2
-1,"2704940272,",2
-1,"2705108719,",2
-1,"2704604886,",2
2704923001,"2704922633,",2
-1,"2704941209,",2
-1,"2705111252,",2
-1,"2705366999,",2
-1,"2704941920,",2
-1,"2705366350,",2
-1,"2704942331,",2
-1,"2705364755,",2
-1,"2704666825,",2
-1,"2705218628,",2
-1,"2704696205,",2
-1,"2704808587,",2
-1,"2705231565,2705231592,",2
2704943962,"2704943654,",2
-1,"2705359339,",2
-1,"2704808470,",2
2705357646,"2705356813,",2
-1,"2705232192,",2
-1,"2704944804,",2
2705353954,"2705353207,",2
-1,"2705071806,",2
2705075468,"2705075253,",2
-1,"2705079029,",2
-1,"2705346431,",2
-1,"2705080809,",2
-1,"2705081354,",2
-1,"2705082528,",2
2705344146,"2705343837,",2
-1,"2704948401,",2
-1,"2704808377,",2
2705338302,"2705337963,",2
-1,"2704696587,",2
2704664960,"2704664251,",2
2705335373,"2705334719,",2
2705334846,"2705334178,",2
-1,"2705113122,",2
-1,"2704950212,",2
-1,"2705084202,",2
-1,"2705087309,",2
-1,"2704951615,",2
-1,"2705088216,",2
-1,"2705326752,",2
-1,"2705089651,",2
2705091039,"2705090838,",2
-1,"2705095273,",2
-1,"2705326690,",2
-1,"2705325222,",2
-1,"2704921729,",2
-1,"2704954232,",2
-1,"2704954237,",2
-1,"2705113663,",2
2705320013,"2705319765,",2
-1,"2705098840,2705098928,",2
-1,"2705120853,",2
-1,"2705318561,",2
-1,"2705316856,",2
-1,"2705316391,",2
-1,"2705115217,",2
-1,"2705313690,",2
-1,"2705310459,",2
-1,"2705305431,",2
-1,"2705120965,",2
-1,"2705116537,",2
-1,"2705302952,2705303003,",2
-1,"2704806331,",2
-1,"2705117087,",2
-1,"2705300265,",2
-1,"2705300143,",2
-1,"2705249700,",2
-1,"2705299841,",2
-1,"2705299553,2705299661,",2
2705250983,"2705250811,",2
-1,"2705295593,2705295643,",2
2704962912,"2704962023,2704962180,",2
-1,"2705251203,",2
-1,"2705290938,2705291063,",2
-1,"2705121090,",2
-1,"2705290040,",2
-1,"2705252881,",2
-1,"2705289261,",2
2705287881,"2705287634,",2
-1,"2704965247,",2
-1,"2704802978,",2
-1,"2705282824,",2
-1,"2705282311,",2
-1,"2704966433,",2
-1,"2705122535,",2
2705281281,"2705281148,",2
-1,"2705280190,",2
-1,"2704828890,",2
-1,"2704711586,",2
-1,"2705275367,",2
-1,"2705268037,",2
-1,"2704902123,",2
-1,"2705253763,",2
2705263432,"2705263178,",2
2705262365,"2705262171,",2
-1,"2704660525,",2
-1,"2704987398,",2
-1,"2704660400,",2
