__source_pk,dt,id,gtype,set01,set02,set03,set04,set05,set06,set07,set08,set09,set10,set11,set12,set13,set14,status,sort,source_db,source_table,ods_table_name,sync_time
eb160de1de89d9058fcb0b968dbbbd68,2026-07-23,117,106,"30000,3000000","30000,3000000","30000,375000","30000,187500","30000,150000",,,,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eecca5b6365d9607ee5a9d336962c534,2026-07-23,185,102,"1000,30000","1000,30000","1000,3750","1000,30000","1000,30000",,,,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eed5af6add95a9a6f1252739b1ad8c24,2026-07-23,439,113,"100,20000","100,20000","100,4000","100,400",,,,,,,,,,,1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f718499c1c8cef6730f9fd03c8125cab,2026-07-23,256,105,"1000,100000","1000,100000","1000,20000",,,,,,,,,,,,1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f74909ace68e51891440e4da0b65a70c,2026-07-23,430,108,"100,20000","100,20000","100,6666","100,2000",,,,,,,,,,,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2026-07-23,164,101,"500,30000","500,30000","500,5000","500,5000","500,30000","500,7500","500,5000","500,6000","500,5000","500,1000","0,0","1,300","0,0","50,5000",1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fe9fc289c3ff0af142b6d3bead98a923,2026-07-23,83,102,"5000000,500000000","5000000,500000000","5000000,62500000","5000000,500000000","5000000,500000000",,,,,,,,,,1,51,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
02522a2b2726fb0a03bb19f2d8d9524d,2026-07-23,134,110,"10,1000","10,1000","10,1000","10,100","10,100","10,100","10,100","10,100","10,50","10,30","10,30","10,30","10,20","10,10",1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
06409663226af2f3114485aa4e0a23b4,2026-07-23,158,101,"100,5000","100,5000","100,650","100,500","100,5000","100,1250","100,500","100,1000","100,500","100,166","0,0","1,50","0,0","10,500",1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
069059b7ef840f0c74a814ec9237b6ec,2026-07-23,126,104,"1,100","1,100","1,50","1,20","1,20","1,15","1,10","1,10","1,10","1,5","1,5","1,3","1,3","1,2",1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
07e1cd7dca89a1678042477183b7ac3f,2026-07-23,119,106,"100000,10000000","100000,10000000","100000,12500000","100000,6250000","100000,5000000",,,,,,,,,,1,30,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
08b255a5d42b89b0585260b6f2360bdd,2026-07-23,590,128,"5000,500000","5000,500000",,,,,,,,,,,,,1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
091d584fced301b442654dd8c23b3fc9,2026-07-23,208,110,"10,3000","10,3000","10,3000","10,300","10,300","10,300","10,300","10,300","10,150","10,90","10,90","10,90","10,60","10,30",1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0bb4aec1710521c12ee76289d9440817,2026-07-23,349,113,"100000,10000000","100000,10000000","100000,2000000","100000,200000",,,,,,,,,,,1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1385974ed5904a438616ff7bdb3f7439,2026-07-23,140,110,"30000,3000000","30000,3000000","30000,3000000","30000,300000","30000,300000","30000,300000","30000,300000","30000,300000","30000,150000","30000,90000","30000,90000","30000,90000","30000,60000","30000,30000",1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1651cf0d2f737d7adeab84d339dbabd3,2026-07-23,438,112,"200,100000","200,100000",,,,,,,,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
17d63b1625c816c22647a73e1482372b,2026-07-23,411,103,"100,30000","100,30000","100,15000","100,6000","100,3750","100,2750","100,1800","100,900",,,,,,,1,45,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
18d8042386b79e2c279fd162df0205c8,2026-07-23,400,111,"5,5000","5,5000","5,2500","5,750","5,600","5,50","5,50",,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1ff8a7b5dc7a7d1f0ed65aaa29c04b1e,2026-07-23,172,105,"200,20000","200,20000","200,4000",,,,,,,,,,,,1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
233509073ed3432027d48b1a83f5fbd2,2026-07-23,625,101,"3000000,300000000","3000000,300000000","3000000,37500000","3000000,27500000","3000000,300000000","3000000,75000000","3000000,27500000","3000000,60000000","3000000,27500000","3000000,10000000","0,0","1,3000000","0,0",,1,57,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
26657d5ff9020d2abefe558796b99584,2026-07-23,96,104,"50000,5000000","50000,5000000","50000,2500000","50000,1000000","50000,850000","50000,650000","50000,450000","50000,400000","50000,300000","50000,250000","50000,200000","50000,100000","50000,100000","50000,50000",1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2723d092b63885e0d7c260cc007e8b9d,2026-07-23,109,106,"50,5000","50,5000","50,575","50,500","50,250",,,,,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
31fefc0e570cb3860f2a6d4b38c6490d,2026-07-23,187,104,"1000,30000","1000,30000","1000,15000","1000,6000","1000,5000","1000,3750","1000,2500","1000,2150","1000,1700","1000,1250","1000,1000","600,600","500,500","200,200",1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
371bce7dc83817b7893bcdeed13799b5,2026-07-23,352,103,"20,50000","20,50000","20,25000","20,10000","20,7000","20,5000","20,3500","20,2000",,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3a0772443a0739141292a5429b952fe6,2026-07-23,559,101,"1,15000","1,15000","1,1875","1,1375","1,15000","1,3750","1,1375","1,3000","1,1375","1,500","0,0","1,150","0,0",,1,70,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3cf166c6b73f030b4f67eeaeba301103,2026-07-23,499,102,"1,30000","1,30000","1,3750","1,30000","1,30000",,,,,,,,,,1,60,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3dd48ab31d016ffcbf3314df2b3cb9ce,2026-07-23,341,113,"10,1000","10,1000","10,200","10,20",,,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
42a0e188f5033bc65bf8d78622277c4e,2026-07-23,136,110,"50,5000","50,5000","50,5000","50,500","50,500","50,500","50,500","50,500","50,250","50,250","50,150","50,150","50,100","50,50",1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
42e77b63637ab381e8be5f8318cc28a2,2026-07-23,628,102,"3000000,300000000","3000000,300000000","3000000,37500000","3000000,300000000","3000000,300000000",,,,,,,,,,1,49,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5737c6ec2e0716f3d8a7a5c4e0de0d9a,2026-07-23,322,110,"700000,70000000","700000,70000000","700000,70000000","700000,7000000","700000,70000000","700000,7000000","700000,7000000","700000,7000000","700000,3500000","700000,2500000","700000,2500000","700000,2500000","700000,1400000","700000,1400000",1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
57aeee35c98205091e18d1140e9f38cf,2026-07-23,229,108,"2000,200000","2000,200000","2000,66666","2000,20000",,,,,,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
58a2fc6ed39fd083f55d4182bf88826d,2026-07-23,192,101,"10,100000","10,100000","10,12500","10,9100","10,100000","10,25000","10,9100","10,20000","10,9100","10,3333","0,0","10,1000","0,0","1,9100",1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
59b90e1005a220e2ebc542eb9d950b1e,2026-07-23,514,103,"1,2500","1,2500","1,1250","1,500","1,350","1,250","1,150","1,100",,,,,,,1,55,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5b8add2a5d98b1a652ea7fd72d942dac,2026-07-23,317,110,"1400,140000","1400,140000","1400,140000","1400,14000","1400,140000","1400,14000","1400,14000","1400,14000","1400,7000","1400,5000","1400,5000","1400,5000","1400,2800","1400,1400",1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5e388103a391daabe3de1d76a6739ccd,2026-07-23,554,110,"1000,3000000","1000,3000000","1000,3000000","1000,300000","1000,300000","1000,300000","1000,300000","1000,300000","1000,150000","1000,90000","1000,90000","1000,90000","1000,60000",,1,45,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
631c75ed8d851df5cd052244422a7f0c,2026-07-23,99105,105,"1,100","1,100","1,20",,,,,,,,,,,,0,48,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
63538fe6ef330c13a05a3ed7e599d5f7,2026-07-23,519,104,"3000,300000","3000,300000","3000,15000","3000,60000","3000,50000","3000,37500","3000,25000","3000,21500","3000,17000","3000,12500","3000,10000","3000,6000","3000,5000","2000,2000",1,59,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6512bd43d9caa6e02c990b0a82652dca,2026-07-23,11,103,"30,3000","30,3000","30,1500","30,600","30,400","30,300","30,200","30,100",,,,,,,1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
67f7fb873eaf29526a11a9b7ac33bfac,2026-07-23,445,111,"100,50000","100,50000","100,25000","100,7100","100,6300","100,500","100,400",,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
69cb3ea317a32c4e6143e665fdb20b14,2026-07-23,402,101,"100,20000","100,20000","100,2500","100,1900","100,20000","100,5000","100,1900","100,4000","100,1900","100,666","0,0","1,200","0,0",,1,62,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6a9aeddfc689c1d0e3b9ccc3ab651bc5,2026-07-23,282,104,"1400,140000","1400,140000","1400,70000","1400,30000","1400,25000","1400,20000","1400,12000","1400,10000","1400,10000","1400,6000","1400,5000","1400,3000","1400,3000","1000,1000",1,30,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6c8349cc7260ae62e3b1396831a8398f,2026-07-23,45,104,"500,50000","500,50000","500,25000","500,10000","500,8350","500,6250","500,4200","500,3600","500,2800","500,2100","500,1700","500,1000","500,850","350,350",1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6da37dd3139aa4d9aa55b8d237ec5d4a,2026-07-23,331,104,"3400,340000","3400,340000","3400,170000","3400,68000","3400,60000","3400,45000","3400,30000","3400,25000","3400,20000","3400,15000","3400,12000","3400,7000","3400,6000","2000,2000",1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6ea2ef7311b482724a9b7b0bc0dd85c6,2026-07-23,480,108,"5,1000","5,1000","5,333","5,100",,,,,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
74071a673307ca7459bcf75fbd024e09,2026-07-23,477,105,"5,1000","5,1000","5,200",,,,,,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7647966b7343c29048673252e490f736,2026-07-23,89,103,"200000,20000000","200000,20000000","200000,10000000","200000,4000000","200000,2500000","200000,1900000","200000,1200000","200000,600000",,,,,,,1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7a614fd06c325499f1680b9896beedeb,2026-07-23,272,102,"700,70000","700,70000","700,10000","700,70000","700,70000",,,,,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7dcd340d84f762eba80aa538b0c527f7,2026-07-23,542,107,"1,2500","1,2500","1,850","1,1250","1,2500","1,2500","1,2500",,,,,,,,1,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
819f46e52c25763a55cc642422644317,2026-07-23,338,112,"50000,5000000","50000,5000000",,,,,,,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8cb22bdd0b7ba1ab13d742e22eed8da2,2026-07-23,406,102,"100,20000","100,20000","100,2500","100,20000","100,20000",,,,,,,,,,1,55,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8f121ce07d74717e0b1f21d122e04521,2026-07-23,268,101,"70000,7000000","70000,7000000","70000,900000","70000,650000","70000,7000000","70000,1750000","70000,650000","70000,1400000","70000,650000","70000,233333","0,0","1,70000","0,0","6500,650000",1,49,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8f14e45fceea167a5a36dedd4bea2543,2026-07-23,7,102,"50,5000","50,5000","50,650","50,5000","50,5000",,,,,,,,,,1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
99c5e07b4d5de9d18c350cdf64c5aa3d,2026-07-23,567,108,"1,15000","1,15000","1,5000","1,1500",,,,,,,,,,,1,49,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9b72e31dac81715466cd580a448cf823,2026-07-23,540,107,"1000,3000000","1000,3000000","1000,1000000","1000,1500000","1000,3000000","1000,3000000","1000,3000000",,,,,,,,1,46,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a02ffd91ece5e7efeb46db8f10a74059,2026-07-23,379,102,"2,5000","2,5000","2,750","2,5000","2,5000",,,,,,,,,,1,3,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a5771bce93e200c36f7cd9dfd0e5deaa,2026-07-23,38,101,"50000,1000000","50000,1000000","50000,125000","50000,91000","50000,1000000","50000,250000","50000,91000","50000,200000","50000,91000","20000,33333","0,0","1,10000","0,0","5000,91000",1,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a597e50502f5ff68e3e25b9114205d4a,2026-07-23,194,103,"10,100000","10,100000","10,50000","10,20000","10,17500","10,9500","10,6000","10,3000",,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a87ff679a2f3e71d9181a67b7542122c,2026-07-23,4,101,"100,10000","100,10000","100,1250","100,950","100,10000","100,2500","100,950","100,2000","100,950","100,333","0,0","1,100","0,0","10,950",1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
aa942ab2bfa6ebda4840e7360ce6e7ef,2026-07-23,358,110,"20,50000","20,50000","20,25000","20,20000","20,10000","20,8000","20,7500","20,5000","20,4000","20,2000","20,2500","20,2000","20,1000","20,300",1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ad972f10e0800b49d76fed33a21f6698,2026-07-23,374,113,"100,300000","100,300000","100,5000","100,2000",,,,,,,,,,,1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b6f0479ae87d244975439c6124592772,2026-07-23,420,105,"100,50000","100,50000","100,10000",,,,,,,,,,,,1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b73ce398c39f506af761d2277d853a92,2026-07-23,160,102,"50,2500","50,2500","50,350","50,2500","50,2500",,,,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
bbcbff5c1f1ded46c25d28119a85c6c2,2026-07-23,405,101,"200,100000","200,100000","200,12500","200,9100","200,100000","200,25000","200,9100","200,20000","200,9100","200,3333","0,0","1,1000","0,0",,1,65,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
bc6dc48b743dc5d013b1abaebd2faed2,2026-07-23,323,111,"1100,110000","1100,110000","1100,55000","1100,15700","1100,13750","1100,1100","1100,1100",,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
be83ab3ecd0db773eb2dc1b0a17836a1,2026-07-23,232,108,"50000,1000000","50000,1000000","50000,333333","50000,100000",,,,,,,,,,,1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
bf8229696f7a3bb4700cfddef19fa23f,2026-07-23,174,107,"200,20000","200,20000","200,5000","200,7500","200,20000","200,20000","200,20000",,,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c4ca4238a0b923820dcc509a6f75849b,2026-07-23,1,101,"10,1000","10,1000","10,150","10,100","10,1000","10,250","10,100","10,200","5,100","5,33","0,0","1,10","0,0","1,100",1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c60d060b946d6dd6145dcbad5c4ccf6f,2026-07-23,1118,105,"3000,300000","3000,300000","3000,60000",,,,,,,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ca46c1b9512a7a8315fa3c5a946e8265,2026-07-23,214,111,"20000,2000000","20000,2000000","20000,1000000","20000,150000","20000,120000","10000,10000","10000,10000",,,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
caa1ca78b3cce39fd93722159cba55cb,2026-07-23,99107,107,"1,100","1,100","1,25","1,35","1,100","1,100","1,100",,,,,,,,0,48,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
caf1a3dfb505ffed0d024130f58c5cfa,2026-07-23,321,110,"70000,7000000","70000,7000000","70000,7000000","70000,700000","70000,7000000","70000,700000","70000,700000","70000,700000","70000,350000","70000,250000","70000,250000","70000,70000","70000,140000","70000,70000",1,29,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ccb1d45fb76f7c5a0bf619f979c6cf36,2026-07-23,549,105,"2,50000","2,50000","2,10000",,,,,,,,,,,,1,43,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cd00692c3bfe59267d5ecfac5310286c,2026-07-23,328,111,"70000,7000000","70000,7000000","70000,3500000","70000,1000000","70000,875000","70000,70000","70000,70000",,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cf67355a3333e6e143439161adc2d82e,2026-07-23,520,101,"5,75000","5,75000","5,9400","5,6900","5,75000","5,18750","5,6900","5,15000","5,6900","5,2500","0,0","1,750","0,0",,1,68,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cfecdb276f634854f3ef915e2e980c31,2026-07-23,190,107,"1000,30000","1000,30000","1000,7500","1000,10000","1000,30000","1000,30000","1000,30000",,,,,,,,1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d709f38ef758b5066ef31b18039b8ce5,2026-07-23,370,108,"100,300000","100,300000","100,5000","100,2000",,,,,,,,,,,1,39,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d7a728a67d909e714c0774e22cb806f2,2026-07-23,609,128,"20,30000","20,30000",,,,,,,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d9d4f495e875a2e075a1a4a6e1b9770f,2026-07-23,46,104,"2000,200000","2000,200000","2000,100000","2000,40000","2000,34000","2000,25000","2000,17000","2000,15000","2000,12000","2000,9000","2000,7500","2000,4000","2000,4000","2000,2000",1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ddb30680a691d157187ee1cf9e896d03,2026-07-23,435,112,"100,20000","100,20000",,,,,,,,,,,,,1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e2ef524fbf3d9fe611d5a8e90fefdc9c,2026-07-23,97,104,"100000,10000000","100000,10000000","100000,5000000","100000,2000000","100000,1700000","100000,1250000","100000,850000","100000,750000","100000,600000","100000,450000","100000,350000","100000,200000","100000,200000","100000,100000",1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e5f6ad6ce374177eef023bf5d0c018b6,2026-07-23,573,111,"1000,3000000","1000,3000000","1000,1500000","1000,2250000","1000,1800000","1000,15000","1000,15000",,,,,,,,1,39,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eb163727917cbba1eea208541a643e74,2026-07-23,211,111,"300,30000","300,30000","300,15000","300,2250","300,1800","150,150","150,150",,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ebd9629fc3ae5e9f6611e2ee05a31cef,2026-07-23,518,113,"1,30000","1,30000","1,5000","1,2000",,,,,,,,,,,1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ec8ce6abb3e952a85b8551ba726a1227,2026-07-23,220,111,"50,5000","50,5000","50,2500","50,375","50,300","25,25","25,25",,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f0e52b27a7a5d6a1a87373dffa53dbe5,2026-07-23,574,111,"1,2500","1,2500","1,1250","1,1875","1,1500","1,15","1,15",,,,,,,,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f1b6f2857fb6d44dd73c7041e0aa0f19,2026-07-23,464,104,"10,50000","10,50000","10,25000","10,10000","10,8350","10,6250","10,4200","10,3600","10,2800","10,2100","10,1700","10,1000","10,850","10,350",1,53,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f4f6dce2f3a0f9dada0c2b5b66452017,2026-07-23,407,102,"100,30000","100,30000","100,3750","100,30000","100,30000",,,,,,,,,,1,56,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f61d6947467ccd3aa5af24db320235dd,2026-07-23,375,113,"100,300000","100,300000","100,5000","100,2000",,,,,,,,,,,1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f7177163c833dff4b38fc8d2872f1ec6,2026-07-23,44,103,"5000,200000","5000,200000","5000,100000","5000,40000","5000,25000","5000,19000","5000,12000","5000,6000",,,,,,,1,29,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f7664060cc52bc6f3d620bcedc94a4b6,2026-07-23,266,101,"70,7000","70,7000","70,1000","70,1000","70,7000","70,1750","70,1000","70,1400","70,1000","70,233","0,0","1,70","0,0","10,1000",1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f899139df5e1059396431415e770c6dd,2026-07-23,100,104,"500000,50000000","500000,50000000","500000,25000000","500000,10000000","500000,8350000","500000,6250000","500000,4200000","500000,3600000","500000,2800000","500000,2100000","500000,1700000","500000,1000000","500000,850000","350000,350000",1,43,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fc490ca45c00b1249bbe3554a4fdf6fb,2026-07-23,65,101,"200000,20000000","200000,20000000","200000,2500000","200000,1900000","200000,20000000","200000,5000000","200000,1900000","200000,4000000","200000,1900000","200000,666666","0,0","1,200000","0,0","20000,1900000",1,51,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
